"model_name","sample_name","outcome_name","term","estimate","std_error","t_value","p_value","nobs"
"bosman_fe_event_controls","source_league_strict","z_mean_rating_league_month","fotmob_goals",0.497078146083572,0.00883731313472802,56.2476556511506,0,48525
"bosman_fe_event_controls","source_league_strict","z_mean_rating_league_month","fotmob_assists",0.439028816565736,0.0085155522361643,51.5561180754955,0,48525
"bosman_fe_event_controls","source_league_strict","z_mean_rating_league_month","fotmob_win_share",0.445217730408844,0.0180960004711147,24.6031011725222,5.43962401552471e-123,48525
"bosman_fe_event_controls","source_league_strict","z_weighted_rating_league_month","BosmanTRUE",0.028744714668362,0.0174732823121525,1.64506668837889,0.100050045788306,48523
"bosman_fe_event_controls","source_league_strict","z_weighted_rating_league_month","fotmob_goals",0.569341706955353,0.00968826154276136,58.7661371900865,0,48523
"bosman_fe_event_controls","source_league_strict","z_weighted_rating_league_month","fotmob_assists",0.487538550915178,0.00887804991909223,54.9150495163051,0,48523
"bosman_fe_event_controls","source_league_strict","z_weighted_rating_league_month","fotmob_win_share",0.541166054924927,0.0174706420607531,30.9757393599534,1.94515604315338e-185,48523
"bosman_fe_minute_weighted","source_league_strict","fotmob_mean_rating","BosmanTRUE",0.0139194766294997,0.0132398698216268,1.05133032401593,0.293142119535941,119054
"bosman_fe_minute_weighted","source_league_strict","fotmob_minutes_weighted_rating","BosmanTRUE",0.0162376014979031,0.010554608341293,1.53843714260589,0.123985624339486,119051
"bosman_fe_minute_weighted","source_league_strict","z_mean_rating_league_season","BosmanTRUE",0.0486264990180149,0.0108879145623227,4.46609851130587,8.09041314062742e-06,116291
"bosman_fe_minute_weighted","source_league_strict","z_weighted_rating_league_season","BosmanTRUE",0.042157497323108,0.0112443676325796,3.74921015575479,0.000178815885258511,116288
"bosman_fe_minute_weighted","source_league_strict","z_mean_rating_league_month","BosmanTRUE",0.0596970330512653,0.0116389748561654,5.12906280742093,2.98975118957231e-07,116290
"bosman_fe_minute_weighted","source_league_strict","z_weighted_rating_league_month","BosmanTRUE",0.0477969086916625,0.0115884842352442,4.12451772996308,3.75794181004421e-05,116287
"bosman_fe_win_control_minute_weighted","source_league_strict","fotmob_mean_rating","BosmanTRUE",0.0309388037367422,0.0194103112170725,1.5939365108958,0.11104244542753,49696
"bosman_fe_win_control_minute_weighted","source_league_strict","fotmob_mean_rating","fotmob_win_share",0.583344062906288,0.0172259532217569,33.8642544419258,4.15531682665175e-217,49696
"bosman_fe_win_control_minute_weighted","source_league_strict","fotmob_minutes_weighted_rating","BosmanTRUE",0.0284255760652212,0.0117005371958056,2.4294248708009,0.0151738444341424,49694
"bosman_fe_win_control_minute_weighted","source_league_strict","fotmob_minutes_weighted_rating","fotmob_win_share",0.583343530811271,0.0116695409471956,49.9885585432099,0,49694
"bosman_fe_win_control_minute_weighted","source_league_strict","z_mean_rating_league_season","BosmanTRUE",0.0404549744902235,0.017585924707332,2.30041781501297,0.0214858146968398,48526
"bosman_fe_win_control_minute_weighted","source_league_strict","z_mean_rating_league_season","fotmob_win_share",0.681041100936173,0.0176795898071584,38.5213179923678,5.16692849466319e-269,48526
"bosman_fe_win_control_minute_weighted","source_league_strict","z_weighted_rating_league_season","BosmanTRUE",0.0494584187691755,0.0181693734516321,2.72207618500642,0.0065209449132434,48524
"bosman_fe_win_control_minute_weighted","source_league_strict","z_weighted_rating_league_season","fotmob_win_share",0.935386239271369,0.0182632579567437,51.2168333539843,0,48524
"bosman_fe_win_control_minute_weighted","source_league_strict","z_mean_rating_league_month","BosmanTRUE",0.066213699615567,0.0181749907974303,3.64312149335055,0.000273441354701106,48525
"bosman_fe_win_control_minute_weighted","source_league_strict","z_mean_rating_league_month","fotmob_win_share",0.78736132265988,0.0189175352661045,41.6207138818256,1.87694043330036e-305,48525
"bosman_fe_win_control_minute_weighted","source_league_strict","z_weighted_rating_league_month","BosmanTRUE",0.058441986255662,0.0185740392822412,3.14643386759382,0.00166727314310014,48523
"bosman_fe_win_control_minute_weighted","source_league_strict","z_weighted_rating_league_month","fotmob_win_share",0.932792546502769,0.0185918747788761,50.1720540610891,0,48523
"bosman_fe_event_controls_minute_weighted","source_league_strict","fotmob_mean_rating","BosmanTRUE",0.0126213043475009,0.0178381176570652,0.707546871824891,0.479274794101211,49696
"bosman_fe_event_controls_minute_weighted","source_league_strict","fotmob_mean_rating","fotmob_goals",0.299946157993424,0.00705147694532438,42.5366430776334,7.33401914130955e-318,49696
"bosman_fe_event_controls_minute_weighted","source_league_strict","fotmob_mean_rating","fotmob_assists",0.263511888471772,0.0064338320967004,40.9572218409173,7.22821152450826e-299,49696
"bosman_fe_event_controls_minute_weighted","source_league_strict","fotmob_mean_rating","fotmob_win_share",0.429975580432509,0.0163954040261364,26.2253726560853,2.58824485324442e-138,49696
"bosman_fe_event_controls_minute_weighted","source_league_strict","fotmob_minutes_weighted_rating","BosmanTRUE",0.0118782460403807,0.00989172912011896,1.20082605337638,0.229901650318037,49694
"bosman_fe_event_controls_minute_weighted","source_league_strict","fotmob_minutes_weighted_rating","fotmob_goals",0.275757715022157,0.00596080329922681,46.2618377388709,0,49694
"bosman_fe_event_controls_minute_weighted","source_league_strict","fotmob_minutes_weighted_rating","fotmob_assists",0.227564926841414,0.00486227525103191,46.8021481904214,0,49694
"bosman_fe_event_controls_minute_weighted","source_league_strict","fotmob_minutes_weighted_rating","fotmob_win_share",0.445745378658455,0.0107380248844208,41.5109280762763,1.68676340899457e-305,49694
"bosman_fe_event_controls_minute_weighted","source_league_strict","z_mean_rating_league_season","BosmanTRUE",0.0202626693721039,0.0158072614793923,1.28185830281356,0.19998119674229,48526
"bosman_fe_event_controls_minute_weighted","source_league_strict","z_mean_rating_league_season","fotmob_goals",0.328177524820214,0.00922645306856335,35.5691967846659,2.54938823210736e-235,48526
"bosman_fe_event_controls_minute_weighted","source_league_strict","z_mean_rating_league_season","fotmob_assists",0.282143903121588,0.00694729225051642,40.6120676873231,1.69008702653412e-293,48526
"bosman_fe_event_controls_minute_weighted","source_league_strict","z_mean_rating_league_season","fotmob_win_share",0.514127821398466,0.0166240386153809,30.9267701605785,6.23458639215186e-185,48526
"bosman_fe_event_controls_minute_weighted","source_league_strict","z_weighted_rating_league_season","BosmanTRUE",0.0229915119484891,0.0152772200902804,1.50495389950666,0.132430343317842,48524
"bosman_fe_event_controls_minute_weighted","source_league_strict","z_weighted_rating_league_season","fotmob_goals",0.434797507990015,0.0102468602581786,42.4322667661031,3.61206085433236e-315,48524
"bosman_fe_event_controls_minute_weighted","source_league_strict","z_weighted_rating_league_season","fotmob_assists",0.360161361655456,0.00774113589413567,46.5256477319172,0,48524
"bosman_fe_event_controls_minute_weighted","source_league_strict","z_weighted_rating_league_season","fotmob_win_share",0.717412880574221,0.0168836462421203,42.4915844768451,7.02423108818546e-316,48524
