"model_name","sample_name","outcome_name","term","estimate","std_error","t_value","p_value","nobs"
"bosman_fe_win_control","all_comps_strict_excl8","fotmob_minutes_weighted_rating","fotmob_win_share",0.568187060734427,0.00599444765718924,94.7855571068321,0,145612
"bosman_fe_event_controls","all_comps_strict_excl8","fotmob_mean_rating","BosmanTRUE",0.0087214474586657,0.00489448007658248,1.78189456739098,0.0748070756106485,145617
"bosman_fe_event_controls","all_comps_strict_excl8","fotmob_mean_rating","fotmob_goals",0.301011021483426,0.00262188206177281,114.807231748591,0,145617
"bosman_fe_event_controls","all_comps_strict_excl8","fotmob_mean_rating","fotmob_assists",0.259228444964569,0.00255356376519207,101.516339046686,0,145617
"bosman_fe_event_controls","all_comps_strict_excl8","fotmob_mean_rating","fotmob_win_share",0.429295789939742,0.00531848930789844,80.7176183098083,0,145617
"bosman_fe_event_controls","all_comps_strict_excl8","fotmob_minutes_weighted_rating","BosmanTRUE",0.00771334306806997,0.00499168012045786,1.5452398555063,0.122330657619651,145612
"bosman_fe_event_controls","all_comps_strict_excl8","fotmob_minutes_weighted_rating","fotmob_goals",0.310653932496992,0.00280823088480055,110.622646513289,0,145612
"bosman_fe_event_controls","all_comps_strict_excl8","fotmob_minutes_weighted_rating","fotmob_assists",0.267814912333359,0.0026992134177799,99.2196135990003,0,145612
"bosman_fe_event_controls","all_comps_strict_excl8","fotmob_minutes_weighted_rating","fotmob_win_share",0.439393040890038,0.0053998244602901,81.3717268258072,0,145612
"bosman_fe_minute_weighted","all_comps_strict_excl8","fotmob_mean_rating","BosmanTRUE",0.0187773713315863,0.00587642920788072,3.19537097569465,0.00140232602521893,145617
"bosman_fe_minute_weighted","all_comps_strict_excl8","fotmob_minutes_weighted_rating","BosmanTRUE",0.0166012283849648,0.00582872845570715,2.84817323557248,0.00440911878738867,145612
"bosman_fe_win_control_minute_weighted","all_comps_strict_excl8","fotmob_mean_rating","BosmanTRUE",0.0188797292151168,0.00533973008163428,3.53570853329322,0.00040914945938954,145617
"bosman_fe_win_control_minute_weighted","all_comps_strict_excl8","fotmob_mean_rating","fotmob_win_share",0.6608930473199,0.00553433051027508,119.41698207089,0,145617
"bosman_fe_win_control_minute_weighted","all_comps_strict_excl8","fotmob_minutes_weighted_rating","BosmanTRUE",0.0167064573353839,0.00527609135174576,3.16644580648818,0.00154935351028041,145612
"bosman_fe_win_control_minute_weighted","all_comps_strict_excl8","fotmob_minutes_weighted_rating","fotmob_win_share",0.673345564079433,0.00548137175371253,122.84252817251,0,145612
"bosman_fe_event_controls_minute_weighted","all_comps_strict_excl8","fotmob_mean_rating","BosmanTRUE",0.00951463860508931,0.00454008623415869,2.09569556928304,0.0361428086635322,145617
"bosman_fe_event_controls_minute_weighted","all_comps_strict_excl8","fotmob_mean_rating","fotmob_goals",0.23607675654049,0.00230391128802707,102.467815391734,0,145617
"bosman_fe_event_controls_minute_weighted","all_comps_strict_excl8","fotmob_mean_rating","fotmob_assists",0.195266690604526,0.00221210128971774,88.2720386775063,0,145617
"bosman_fe_event_controls_minute_weighted","all_comps_strict_excl8","fotmob_mean_rating","fotmob_win_share",0.526549005420064,0.00513753946713356,102.49050324354,0,145617
"bosman_fe_event_controls_minute_weighted","all_comps_strict_excl8","fotmob_minutes_weighted_rating","BosmanTRUE",0.0072370365731938,0.00451025399994685,1.60457406019241,0.108629886799127,145612
"bosman_fe_event_controls_minute_weighted","all_comps_strict_excl8","fotmob_minutes_weighted_rating","fotmob_goals",0.238827633503027,0.0023887859572384,99.9786660581041,0,145612
"bosman_fe_event_controls_minute_weighted","all_comps_strict_excl8","fotmob_minutes_weighted_rating","fotmob_assists",0.197227160944093,0.0022555761046725,87.4398166107235,0,145612
"bosman_fe_event_controls_minute_weighted","all_comps_strict_excl8","fotmob_minutes_weighted_rating","fotmob_win_share",0.537518634540863,0.00509431223039591,105.513484496236,0,145612
"expiry_bin_6m_fe","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::0:6",0.0237509560333891,0.00856559413361609,2.77283229428036,0.00557104209894947,141703
"expiry_bin_6m_fe","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::6:12",0.00886599647528167,0.00868235322236203,1.02115132248325,0.307216277340411,141703
"expiry_bin_6m_fe","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::12:18",0.0161344625789662,0.0071115742522291,2.26876103753103,0.0233116595781267,141703
"expiry_bin_6m_fe","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::18:24",0.00729607667948295,0.00757773238105542,0.96283113635992,0.33566387003151,141703
"expiry_bin_6m_fe","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::30:36",-0.00778674318190184,0.00695147800985263,-1.12015648627031,0.262683594360024,141703
"expiry_bin_6m_fe","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::36:48",-0.0378255355251699,0.00764232854160022,-4.94947780892571,7.60643967804944e-07,141703
"expiry_bin_6m_fe","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::48+",-0.0732310457375309,0.0110877369316494,-6.6046882415199,4.26058836676254e-11,141703
"expiry_bin_6m_fe","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::0:6",0.0225904162078473,0.00869111220139028,2.59925492668632,0.00936126272856195,141698
"expiry_bin_6m_fe","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::6:12",0.00692512062987122,0.00888525884068162,0.779394360259286,0.435772477682578,141698
"expiry_bin_6m_fe","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::12:18",0.0161032840218328,0.00721387059429633,2.23226682698813,0.0256272706635848,141698
"expiry_bin_6m_fe","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::18:24",0.00836005401041967,0.00773785107301217,1.08041030145664,0.279994873380763,141698
"expiry_bin_6m_fe","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::30:36",-0.00761665622068705,0.00714745231507312,-1.06564631492881,0.286618472795821,141698
"expiry_bin_6m_fe","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::36:48",-0.0348315349447786,0.0077689450537912,-4.48343175342462,7.45639092027504e-06,141698
"expiry_bin_6m_fe","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::48+",-0.0687292496596328,0.0112256894053006,-6.12249699579075,9.68456615726113e-10,141698
"expiry_bin_6m_fe_win_control","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::0:6",0.0209469584981226,0.00805132817012954,2.6016773947727,0.00929546415372605,141703
"expiry_bin_6m_fe_win_control","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::6:12",-0.0091433271762019,0.00825799512870209,-1.10720907843875,0.268239688440192,141703
"expiry_bin_6m_fe_win_control","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::12:18",0.0161865752818725,0.0066921378232094,2.4187450571826,0.0155982263093582,141703
"expiry_bin_6m_fe_win_control","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::18:24",-0.0100262397274812,0.0071563033209778,-1.4010361604001,0.161245375836056,141703
"expiry_bin_6m_fe_win_control","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::30:36",-0.0263663074538101,0.00668929359901003,-3.94156827825767,8.1699520882671e-05,141703
"expiry_bin_6m_fe_win_control","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::36:48",-0.0507704939523041,0.0070665168283779,-7.18465620125868,7.39764901636343e-13,141703
"expiry_bin_6m_fe_win_control","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::48+",-0.0864761412102946,0.0103759121118831,-8.3343170487399,9.21459971307879e-17,141703
"expiry_bin_6m_fe_win_control","source_league_strict_excl8","fotmob_mean_rating","fotmob_win_share",0.564401191559294,0.00578856038648326,97.5028597571885,0,141703
"expiry_bin_6m_fe_win_control","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::0:6",0.0197298072085692,0.00813929019518985,2.42402061302951,0.0153736444400047,141698
"expiry_bin_6m_fe_win_control","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::6:12",-0.0115995266073172,0.00843740752209828,-1.37477377700876,0.169243396077908,141698
"expiry_bin_6m_fe_win_control","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::12:18",0.0161547598443449,0.00677666012993752,2.38388225683289,0.017156251297085,141698
"expiry_bin_6m_fe_win_control","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::18:24",-0.00945098849604892,0.00729897555726389,-1.29483766891689,0.195416808065631,141698
"expiry_bin_6m_fe_win_control","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::30:36",-0.0267206389530183,0.00688089653958124,-3.88330776364856,0.00010394603366911,141698
"expiry_bin_6m_fe_win_control","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::36:48",-0.0481407776003021,0.00716236114574823,-6.72135579603937,1.93481542641816e-11,141698
"expiry_bin_6m_fe_win_control","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::48+",-0.0823483784837203,0.0104908499991351,-7.8495430294504,4.76588793597102e-15,141698
"expiry_bin_6m_fe_win_control","source_league_strict_excl8","fotmob_minutes_weighted_rating","fotmob_win_share",0.579794361946214,0.00587906184714784,98.6202181607419,0,141698
"expiry_bin_6m_fe_event_controls","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::0:6",0.0107259393583719,0.00651508757021384,1.64632312962447,0.0997398987613219,141703
"expiry_bin_6m_fe_event_controls","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::6:12",-0.00477017666785099,0.00679830084665653,-0.701671899412485,0.482905963447373,141703
"expiry_bin_6m_fe_event_controls","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::12:18",0.014326594606794,0.00541202761540691,2.64717692238102,0.00813395960381063,141703
"expiry_bin_6m_fe_event_controls","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::18:24",-0.00445087635612759,0.00597254813316919,-0.745222350140498,0.456161084284422,141703
"expiry_bin_6m_fe_event_controls","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::30:36",-0.0116476239917237,0.00568814242480439,-2.04770259284151,0.0406245282579476,141703
"expiry_bin_6m_fe_event_controls","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::36:48",-0.0303926970939894,0.00568522462737218,-5.34590963172505,9.26622243705486e-08,141703
"expiry_bin_6m_fe_event_controls","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::48+",-0.0457519166380128,0.00786964492294636,-5.8137205790072,6.36504575811537e-09,141703
"expiry_bin_6m_fe_event_controls","source_league_strict_excl8","fotmob_mean_rating","fotmob_goals",0.325044477686888,0.00252826480754802,128.56425352142,0,141703
"expiry_bin_6m_fe_event_controls","source_league_strict_excl8","fotmob_mean_rating","fotmob_assists",0.276532788865782,0.00259387105335125,106.610075511851,0,141703
"expiry_bin_6m_fe_event_controls","source_league_strict_excl8","fotmob_mean_rating","fotmob_win_share",0.425029162183451,0.00524141077268162,81.0906033922612,0,141703
"expiry_bin_6m_fe_event_controls","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::0:6",0.00922477539307376,0.00662833301428095,1.39171875842669,0.164049590881133,141698
"expiry_bin_6m_fe_event_controls","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::6:12",-0.00712796393083106,0.00700081255064419,-1.01816237461967,0.30863422746186,141698
"expiry_bin_6m_fe_event_controls","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::12:18",0.0142065888616913,0.00552706154583241,2.57036921769101,0.0101784824523928,141698
"expiry_bin_6m_fe_event_controls","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::18:24",-0.00374103603693254,0.00612336487025969,-0.610944491500452,0.541255175068653,141698
"expiry_bin_6m_fe_event_controls","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::30:36",-0.0116313973823863,0.00587055800434567,-1.98131035819357,0.0475935932934859,141698
"expiry_bin_6m_fe_event_controls","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::36:48",-0.0272481273187057,0.00580382125324131,-4.69485983971132,2.71613733255703e-06,141698
"expiry_bin_6m_fe_event_controls","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::48+",-0.0405546245409932,0.00797933035859489,-5.08245964491368,3.81747542962788e-07,141698
"expiry_bin_6m_fe_event_controls","source_league_strict_excl8","fotmob_minutes_weighted_rating","fotmob_goals",0.333173793251905,0.00271231099392914,122.83760748588,0,141698
"expiry_bin_6m_fe_event_controls","source_league_strict_excl8","fotmob_minutes_weighted_rating","fotmob_assists",0.283954667722752,0.00276536505956925,102.682525310775,0,141698
"expiry_bin_6m_fe_event_controls","source_league_strict_excl8","fotmob_minutes_weighted_rating","fotmob_win_share",0.43684310741039,0.00531889932096865,82.130358378514,0,141698
"expiry_bin_6m_fe_minute_weighted","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::0:6",0.0260404486791974,0.00815384011441977,3.19364229783533,0.00141081333655905,141703
"expiry_bin_6m_fe_minute_weighted","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::6:12",0.0132996325530471,0.00824533925139389,1.61298791323823,0.106789959695873,141703
"expiry_bin_6m_fe_minute_weighted","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::12:18",0.00999097668525933,0.006861973867449,1.45599165462482,0.145437534089178,141703
"expiry_bin_6m_fe_minute_weighted","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::18:24",0.00859173714292771,0.00733719018839099,1.170984657931,0.241642812848813,141703
"expiry_bin_6m_fe_minute_weighted","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::30:36",-0.00672086704215201,0.00672813229648862,-0.99892016773505,0.317866169767572,141703
"expiry_bin_6m_fe_minute_weighted","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::36:48",-0.0344974671280002,0.00756811779355304,-4.55826244636244,5.24106906734692e-06,141703
"expiry_bin_6m_fe_minute_weighted","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::48+",-0.0697110046570522,0.0108122516727585,-6.44740862189597,1.20959051486591e-10,141703
"expiry_bin_6m_fe_minute_weighted","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::0:6",0.0237934292816055,0.00806901490691352,2.94874028070258,0.003200742119857,141698
"expiry_bin_6m_fe_minute_weighted","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::6:12",0.0119077689976893,0.00822132569015085,1.44840010558818,0.147547737581161,141698
"expiry_bin_6m_fe_minute_weighted","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::12:18",0.00955100195174468,0.00677589985055338,1.40955476946205,0.158713396421151,141698
"expiry_bin_6m_fe_minute_weighted","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::18:24",0.00975686926507109,0.00730684302900545,1.33530571634562,0.181817559359691,141698
"expiry_bin_6m_fe_minute_weighted","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::30:36",-0.00517309795190446,0.00670521279798014,-0.771503919079614,0.440433041874929,141698
"expiry_bin_6m_fe_minute_weighted","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::36:48",-0.0302778173235556,0.00749676019777148,-4.03878695927291,5.42736301885642e-05,141698
"expiry_bin_6m_fe_minute_weighted","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::48+",-0.0626058017046085,0.0106653679781239,-5.87000859539227,4.54676326863448e-09,141698
"expiry_bin_6m_fe_win_control_minute_weighted","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::0:6",0.0217115757998495,0.0072469087545744,2.99597753126734,0.00274477165210543,141703
"expiry_bin_6m_fe_win_control_minute_weighted","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::6:12",-0.00744001664210493,0.0074999198154373,-0.992012824829264,0.321223845658748,141703
"expiry_bin_6m_fe_win_control_minute_weighted","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::12:18",0.0102513249928229,0.00611294289423156,1.6769868736213,0.0935874678371836,141703
"expiry_bin_6m_fe_win_control_minute_weighted","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::18:24",-0.0128190771832356,0.00662280765535754,-1.93559557370892,0.0529554642487734,141703
"expiry_bin_6m_fe_win_control_minute_weighted","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::30:36",-0.0282298334466208,0.00624139869104428,-4.52299794389476,6.19244644533011e-06,141703
"expiry_bin_6m_fe_win_control_minute_weighted","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::36:48",-0.048888942058541,0.00658865836648052,-7.42016649508817,1.30058938669416e-13,141703
"expiry_bin_6m_fe_win_control_minute_weighted","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::48+",-0.0823712764548,0.00942235542503445,-8.74211094138372,2.79995059618347e-18,141703
"expiry_bin_6m_fe_win_control_minute_weighted","source_league_strict_excl8","fotmob_mean_rating","fotmob_win_share",0.672973061464774,0.00540905115934696,124.416102129458,0,141703
"expiry_bin_6m_fe_win_control_minute_weighted","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::0:6",0.0193704588902993,0.0071123877074816,2.72348185826867,0.00647499601981805,141698
"expiry_bin_6m_fe_win_control_minute_weighted","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::6:12",-0.00928681381972491,0.00744731958009513,-1.24700084639127,0.212436824869817,141698
